DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2022-02-07,"SI",,"F","COLECTIVO",497109,"NO"
2022-02-07,"SI",,"F","LANCHA",0,"NO"
2022-02-07,"SI",,"F","SUBTE",61701,"NO"
2022-02-07,"SI",,"F","TOTAL",536326,"NO"
2022-02-07,"SI",,"F","TREN",97781,"NO"
2022-02-07,"SI",,"M","COLECTIVO",406305,"NO"
2022-02-07,"SI",,"M","LANCHA",0,"NO"
2022-02-07,"SI",,"M","SUBTE",58773,"NO"
2022-02-07,"SI",,"M","TOTAL",446840,"NO"
2022-02-07,"SI",,"M","TREN",102938,"NO"
2022-02-07,"SI","AUH","F","COLECTIVO",196076,"NO"
2022-02-07,"SI","AUH","F","LANCHA",0,"NO"
2022-02-07,"SI","AUH","F","SUBTE",8748,"NO"
2022-02-07,"SI","AUH","F","TOTAL",200111,"NO"
2022-02-07,"SI","AUH","F","TREN",37581,"NO"
2022-02-07,"SI","AUH","M","COLECTIVO",8642,"NO"
2022-02-07,"SI","AUH","M","LANCHA",0,"NO"
2022-02-07,"SI","AUH","M","SUBTE",521,"NO"
2022-02-07,"SI","AUH","M","TOTAL",8862,"NO"
2022-02-07,"SI","AUH","M","TREN",2054,"NO"
2022-02-07,"SI","JUBILACION","F","COLECTIVO",185328,"NO"
2022-02-07,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-07,"SI","JUBILACION","F","SUBTE",10545,"NO"
2022-02-07,"SI","JUBILACION","F","TOTAL",191117,"NO"
2022-02-07,"SI","JUBILACION","F","TREN",22396,"NO"
2022-02-07,"SI","JUBILACION","M","COLECTIVO",82055,"NO"
2022-02-07,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-07,"SI","JUBILACION","M","SUBTE",5576,"NO"
2022-02-07,"SI","JUBILACION","M","TOTAL",85186,"NO"
2022-02-07,"SI","JUBILACION","M","TREN",11250,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",25903,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1444,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",26622,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","F","TREN",4864,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",15361,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",922,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",15881,"NO"
2022-02-07,"SI","MONOTRIBUTO SOCIAL","M","TREN",3230,"NO"
2022-02-07,"SI","OTRO","F","COLECTIVO",28137,"NO"
2022-02-07,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-07,"SI","OTRO","F","SUBTE",1760,"NO"
2022-02-07,"SI","OTRO","F","TOTAL",29089,"NO"
2022-02-07,"SI","OTRO","F","TREN",5533,"NO"
2022-02-07,"SI","OTRO","M","COLECTIVO",17003,"NO"
2022-02-07,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-07,"SI","OTRO","M","SUBTE",1211,"NO"
2022-02-07,"SI","OTRO","M","TOTAL",17771,"NO"
2022-02-07,"SI","OTRO","M","TREN",3889,"NO"
2022-02-07,"SI","PENSION","F","COLECTIVO",67075,"NO"
2022-02-07,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-07,"SI","PENSION","F","SUBTE",3248,"NO"
2022-02-07,"SI","PENSION","F","TOTAL",68732,"NO"
2022-02-07,"SI","PENSION","F","TREN",11941,"NO"
2022-02-07,"SI","PENSION","M","COLECTIVO",29689,"NO"
2022-02-07,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-07,"SI","PENSION","M","SUBTE",1643,"NO"
2022-02-07,"SI","PENSION","M","TOTAL",30558,"NO"
2022-02-07,"SI","PENSION","M","TREN",5573,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",97691,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",7503,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",100078,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",23787,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",919,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",83,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",965,"NO"
2022-02-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",225,"NO"
2022-02-07,"SI","PROGRESAR","F","COLECTIVO",43043,"NO"
2022-02-07,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-02-07,"SI","PROGRESAR","F","SUBTE",3633,"NO"
2022-02-07,"SI","PROGRESAR","F","TOTAL",44667,"NO"
2022-02-07,"SI","PROGRESAR","F","TREN",9062,"NO"
2022-02-07,"SI","PROGRESAR","M","COLECTIVO",15639,"NO"
2022-02-07,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-02-07,"SI","PROGRESAR","M","SUBTE",1442,"NO"
2022-02-07,"SI","PROGRESAR","M","TOTAL",16400,"NO"
2022-02-07,"SI","PROGRESAR","M","TREN",3737,"NO"
2022-02-08,"NO",,,"COLECTIVO",241054,"NO"
2022-02-08,"NO",,,"LANCHA",0,"NO"
2022-02-08,"NO",,,"SUBTE",0,"NO"
2022-02-08,"NO",,,"TOTAL",241148,"NO"
2022-02-08,"NO",,,"TREN",111,"NO"
2022-02-08,"NO",,"F","COLECTIVO",139986,"NO"
2022-02-08,"NO",,"F","LANCHA",9,"NO"
2022-02-08,"NO",,"F","SUBTE",0,"NO"
2022-02-08,"NO",,"F","TOTAL",140029,"NO"
2022-02-08,"NO",,"F","TREN",43,"NO"
2022-02-08,"NO",,"M","COLECTIVO",92025,"NO"
2022-02-08,"NO",,"M","LANCHA",6,"NO"
2022-02-08,"NO",,"M","SUBTE",0,"NO"
2022-02-08,"NO",,"M","TOTAL",92056,"NO"
2022-02-08,"NO",,"M","TREN",30,"NO"
2022-02-08,"NO","AUH","F","COLECTIVO",64677,"NO"
2022-02-08,"NO","AUH","F","LANCHA",2,"NO"
2022-02-08,"NO","AUH","F","SUBTE",0,"NO"
2022-02-08,"NO","AUH","F","TOTAL",64682,"NO"
2022-02-08,"NO","AUH","F","TREN",8,"NO"
2022-02-08,"NO","AUH","M","COLECTIVO",1985,"NO"
2022-02-08,"NO","AUH","M","LANCHA",0,"NO"
2022-02-08,"NO","AUH","M","SUBTE",0,"NO"
2022-02-08,"NO","AUH","M","TOTAL",1985,"NO"
2022-02-08,"NO","AUH","M","TREN",0,"NO"
2022-02-08,"NO","JUBILACION","F","COLECTIVO",65591,"NO"
2022-02-08,"NO","JUBILACION","F","LANCHA",2,"NO"
2022-02-08,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-02-08,"NO","JUBILACION","F","TOTAL",65602,"NO"
2022-02-08,"NO","JUBILACION","F","TREN",13,"NO"
2022-02-08,"NO","JUBILACION","M","COLECTIVO",30738,"NO"
2022-02-08,"NO","JUBILACION","M","LANCHA",3,"NO"
2022-02-08,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-02-08,"NO","JUBILACION","M","TOTAL",30745,"NO"
2022-02-08,"NO","JUBILACION","M","TREN",6,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",6053,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",2,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",6055,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","F","TREN",1,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",2993,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",2993,"NO"
2022-02-08,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2022-02-08,"NO","OTRO","F","COLECTIVO",9387,"NO"
2022-02-08,"NO","OTRO","F","LANCHA",0,"NO"
2022-02-08,"NO","OTRO","F","SUBTE",0,"NO"
2022-02-08,"NO","OTRO","F","TOTAL",9387,"NO"
2022-02-08,"NO","OTRO","F","TREN",2,"NO"
2022-02-08,"NO","OTRO","M","COLECTIVO",4839,"NO"
2022-02-08,"NO","OTRO","M","LANCHA",0,"NO"
2022-02-08,"NO","OTRO","M","SUBTE",0,"NO"
2022-02-08,"NO","OTRO","M","TOTAL",4840,"NO"
2022-02-08,"NO","OTRO","M","TREN",1,"NO"
2022-02-08,"NO","PENSION","F","COLECTIVO",35515,"NO"
2022-02-08,"NO","PENSION","F","LANCHA",0,"NO"
2022-02-08,"NO","PENSION","F","SUBTE",0,"NO"
2022-02-08,"NO","PENSION","F","TOTAL",35515,"NO"
2022-02-08,"NO","PENSION","F","TREN",0,"NO"
2022-02-08,"NO","PENSION","M","COLECTIVO",16133,"NO"
2022-02-08,"NO","PENSION","M","LANCHA",0,"NO"
2022-02-08,"NO","PENSION","M","SUBTE",0,"NO"
2022-02-08,"NO","PENSION","M","TOTAL",16133,"NO"
2022-02-08,"NO","PENSION","M","TREN",0,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",25672,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",25673,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",3,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",182,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",182,"NO"
2022-02-08,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-02-08,"NO","PROGRESAR","F","COLECTIVO",18449,"NO"
2022-02-08,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-02-08,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-02-08,"NO","PROGRESAR","F","TOTAL",18452,"NO"
2022-02-08,"NO","PROGRESAR","F","TREN",3,"NO"
2022-02-08,"NO","PROGRESAR","M","COLECTIVO",7449,"NO"
2022-02-08,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-02-08,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-02-08,"NO","PROGRESAR","M","TOTAL",7451,"NO"
2022-02-08,"NO","PROGRESAR","M","TREN",2,"NO"
2022-02-08,"SI",,,"COLECTIVO",929805,"NO"
2022-02-08,"SI",,,"LANCHA",0,"NO"
2022-02-08,"SI",,,"SUBTE",146625,"NO"
2022-02-08,"SI",,,"TOTAL",1030212,"NO"
2022-02-08,"SI",,,"TREN",208694,"NO"
2022-02-08,"SI",,"F","COLECTIVO",509519,"NO"
2022-02-08,"SI",,"F","LANCHA",0,"NO"
2022-02-08,"SI",,"F","SUBTE",68788,"NO"
2022-02-08,"SI",,"F","TOTAL",551421,"NO"
2022-02-08,"SI",,"F","TREN",103619,"NO"
2022-02-08,"SI",,"M","COLECTIVO",414708,"NO"
2022-02-08,"SI",,"M","LANCHA",0,"NO"
2022-02-08,"SI",,"M","SUBTE",64994,"NO"
2022-02-08,"SI",,"M","TOTAL",457678,"NO"
2022-02-08,"SI",,"M","TREN",109560,"NO"
2022-02-08,"SI","AUH","F","COLECTIVO",204032,"NO"
2022-02-08,"SI","AUH","F","LANCHA",0,"NO"
2022-02-08,"SI","AUH","F","SUBTE",14854,"NO"
2022-02-08,"SI","AUH","F","TOTAL",208887,"NO"
2022-02-08,"SI","AUH","F","TREN",44361,"NO"
2022-02-08,"SI","AUH","M","COLECTIVO",8911,"NO"
2022-02-08,"SI","AUH","M","LANCHA",0,"NO"
2022-02-08,"SI","AUH","M","SUBTE",675,"NO"
2022-02-08,"SI","AUH","M","TOTAL",9186,"NO"
2022-02-08,"SI","AUH","M","TREN",2305,"NO"
2022-02-08,"SI","JUBILACION","F","COLECTIVO",188325,"NO"
2022-02-08,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-08,"SI","JUBILACION","F","SUBTE",11779,"NO"
2022-02-08,"SI","JUBILACION","F","TOTAL",194606,"NO"
2022-02-08,"SI","JUBILACION","F","TREN",24132,"NO"
2022-02-08,"SI","JUBILACION","M","COLECTIVO",82442,"NO"
2022-02-08,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-08,"SI","JUBILACION","M","SUBTE",6211,"NO"
2022-02-08,"SI","JUBILACION","M","TOTAL",85811,"NO"
2022-02-08,"SI","JUBILACION","M","TREN",11948,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",26693,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",2261,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",27519,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","F","TREN",5621,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",15700,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1352,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",16276,"NO"
2022-02-08,"SI","MONOTRIBUTO SOCIAL","M","TREN",3700,"NO"
2022-02-08,"SI","OTRO","F","COLECTIVO",29246,"NO"
2022-02-08,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-08,"SI","OTRO","F","SUBTE",3326,"NO"
2022-02-08,"SI","OTRO","F","TOTAL",30548,"NO"
2022-02-08,"SI","OTRO","F","TREN",6698,"NO"
2022-02-08,"SI","OTRO","M","COLECTIVO",17648,"NO"
2022-02-08,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-08,"SI","OTRO","M","SUBTE",2018,"NO"
2022-02-08,"SI","OTRO","M","TOTAL",18593,"NO"
2022-02-08,"SI","OTRO","M","TREN",4626,"NO"
2022-02-08,"SI","PENSION","F","COLECTIVO",67276,"NO"
2022-02-08,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-08,"SI","PENSION","F","SUBTE",3911,"NO"
2022-02-08,"SI","PENSION","F","TOTAL",68976,"NO"
2022-02-08,"SI","PENSION","F","TREN",12913,"NO"
2022-02-08,"SI","PENSION","M","COLECTIVO",30002,"NO"
2022-02-08,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-08,"SI","PENSION","M","SUBTE",1915,"NO"
2022-02-08,"SI","PENSION","M","TOTAL",30925,"NO"
2022-02-08,"SI","PENSION","M","TREN",6101,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",94180,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",7940,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",96454,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",23089,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",864,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",88,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",906,"NO"
2022-02-08,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",221,"NO"
2022-02-08,"SI","PROGRESAR","F","COLECTIVO",43832,"NO"
2022-02-08,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-02-08,"SI","PROGRESAR","F","SUBTE",4109,"NO"
2022-02-08,"SI","PROGRESAR","F","TOTAL",45523,"NO"
2022-02-08,"SI","PROGRESAR","F","TREN",9729,"NO"
2022-02-08,"SI","PROGRESAR","M","COLECTIVO",16015,"NO"
2022-02-08,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-02-08,"SI","PROGRESAR","M","SUBTE",1711,"NO"
2022-02-08,"SI","PROGRESAR","M","TOTAL",16819,"NO"
2022-02-08,"SI","PROGRESAR","M","TREN",3950,"NO"
2022-02-09,"NO",,,"COLECTIVO",245206,"NO"
2022-02-09,"NO",,,"LANCHA",3,"NO"
2022-02-09,"NO",,,"SUBTE",0,"NO"
2022-02-09,"NO",,,"TOTAL",245301,"NO"
2022-02-09,"NO",,,"TREN",114,"NO"
2022-02-09,"NO",,"F","COLECTIVO",144208,"NO"
2022-02-09,"NO",,"F","LANCHA",5,"NO"
2022-02-09,"NO",,"F","SUBTE",0,"NO"
2022-02-09,"NO",,"F","TOTAL",144235,"NO"
2022-02-09,"NO",,"F","TREN",30,"NO"
2022-02-09,"NO",,"M","COLECTIVO",94583,"NO"
2022-02-09,"NO",,"M","LANCHA",6,"NO"
2022-02-09,"NO",,"M","SUBTE",0,"NO"
2022-02-09,"NO",,"M","TOTAL",94616,"NO"
2022-02-09,"NO",,"M","TREN",35,"NO"
2022-02-09,"NO","AUH","F","COLECTIVO",64468,"NO"
2022-02-09,"NO","AUH","F","LANCHA",0,"NO"
2022-02-09,"NO","AUH","F","SUBTE",0,"NO"
2022-02-09,"NO","AUH","F","TOTAL",64470,"NO"
2022-02-09,"NO","AUH","F","TREN",5,"NO"
2022-02-09,"NO","AUH","M","COLECTIVO",1997,"NO"
2022-02-09,"NO","AUH","M","LANCHA",0,"NO"
2022-02-09,"NO","AUH","M","SUBTE",0,"NO"
2022-02-09,"NO","AUH","M","TOTAL",1997,"NO"
2022-02-09,"NO","AUH","M","TREN",0,"NO"
2022-02-09,"NO","JUBILACION","F","COLECTIVO",66796,"NO"
2022-02-09,"NO","JUBILACION","F","LANCHA",2,"NO"
2022-02-09,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-02-09,"NO","JUBILACION","F","TOTAL",66805,"NO"
2022-02-09,"NO","JUBILACION","F","TREN",9,"NO"
2022-02-09,"NO","JUBILACION","M","COLECTIVO",31125,"NO"
2022-02-09,"NO","JUBILACION","M","LANCHA",2,"NO"
2022-02-09,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-02-09,"NO","JUBILACION","M","TOTAL",31131,"NO"
2022-02-09,"NO","JUBILACION","M","TREN",4,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",6200,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",2,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",6202,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",2991,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",2991,"NO"
2022-02-09,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2022-02-09,"NO","OTRO","F","COLECTIVO",9225,"NO"
2022-02-09,"NO","OTRO","F","LANCHA",0,"NO"
2022-02-09,"NO","OTRO","F","SUBTE",0,"NO"
2022-02-09,"NO","OTRO","F","TOTAL",9225,"NO"
2022-02-09,"NO","OTRO","F","TREN",1,"NO"
2022-02-09,"NO","OTRO","M","COLECTIVO",4823,"NO"
2022-02-09,"NO","OTRO","M","LANCHA",0,"NO"
2022-02-09,"NO","OTRO","M","SUBTE",0,"NO"
2022-02-09,"NO","OTRO","M","TOTAL",4823,"NO"
2022-02-09,"NO","OTRO","M","TREN",1,"NO"
2022-02-09,"NO","PENSION","F","COLECTIVO",35630,"NO"
2022-02-09,"NO","PENSION","F","LANCHA",2,"NO"
2022-02-09,"NO","PENSION","F","SUBTE",0,"NO"
2022-02-09,"NO","PENSION","F","TOTAL",35634,"NO"
2022-02-09,"NO","PENSION","F","TREN",2,"NO"
2022-02-09,"NO","PENSION","M","COLECTIVO",16242,"NO"
2022-02-09,"NO","PENSION","M","LANCHA",0,"NO"
2022-02-09,"NO","PENSION","M","SUBTE",0,"NO"
2022-02-09,"NO","PENSION","M","TOTAL",16242,"NO"
2022-02-09,"NO","PENSION","M","TREN",0,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",26550,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",26552,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",5,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",194,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",194,"NO"
2022-02-09,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-02-09,"NO","PROGRESAR","F","COLECTIVO",19066,"NO"
2022-02-09,"NO","PROGRESAR","F","LANCHA",1,"NO"
2022-02-09,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-02-09,"NO","PROGRESAR","F","TOTAL",19068,"NO"
2022-02-09,"NO","PROGRESAR","F","TREN",2,"NO"
2022-02-09,"NO","PROGRESAR","M","COLECTIVO",7776,"NO"
2022-02-09,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-02-09,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-02-09,"NO","PROGRESAR","M","TOTAL",7777,"NO"
2022-02-09,"NO","PROGRESAR","M","TREN",1,"NO"
2022-02-09,"SI",,,"COLECTIVO",935560,"NO"
2022-02-09,"SI",,,"LANCHA",0,"NO"
2022-02-09,"SI",,,"SUBTE",134947,"NO"
2022-02-09,"SI",,,"TOTAL",1032469,"NO"
2022-02-09,"SI",,,"TREN",203884,"NO"
2022-02-09,"SI",,"F","COLECTIVO",519007,"NO"
2022-02-09,"SI",,"F","LANCHA",0,"NO"
2022-02-09,"SI",,"F","SUBTE",65374,"NO"
2022-02-09,"SI",,"F","TOTAL",560295,"NO"
2022-02-09,"SI",,"F","TREN",103734,"NO"
2022-02-09,"SI",,"M","COLECTIVO",419693,"NO"
2022-02-09,"SI",,"M","LANCHA",0,"NO"
2022-02-09,"SI",,"M","SUBTE",61733,"NO"
2022-02-09,"SI",,"M","TOTAL",462132,"NO"
2022-02-09,"SI",,"M","TREN",109618,"NO"
2022-02-09,"SI","AUH","F","COLECTIVO",200873,"NO"
2022-02-09,"SI","AUH","F","LANCHA",0,"NO"
2022-02-09,"SI","AUH","F","SUBTE",8781,"NO"
2022-02-09,"SI","AUH","F","TOTAL",205053,"NO"
2022-02-09,"SI","AUH","F","TREN",40161,"NO"
2022-02-09,"SI","AUH","M","COLECTIVO",8888,"NO"
2022-02-09,"SI","AUH","M","LANCHA",0,"NO"
2022-02-09,"SI","AUH","M","SUBTE",509,"NO"
2022-02-09,"SI","AUH","M","TOTAL",9138,"NO"
2022-02-09,"SI","AUH","M","TREN",2194,"NO"
2022-02-09,"SI","JUBILACION","F","COLECTIVO",189078,"NO"
2022-02-09,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-09,"SI","JUBILACION","F","SUBTE",11053,"NO"
2022-02-09,"SI","JUBILACION","F","TOTAL",195301,"NO"
2022-02-09,"SI","JUBILACION","F","TREN",23822,"NO"
2022-02-09,"SI","JUBILACION","M","COLECTIVO",82838,"NO"
2022-02-09,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-09,"SI","JUBILACION","M","SUBTE",5725,"NO"
2022-02-09,"SI","JUBILACION","M","TOTAL",86131,"NO"
2022-02-09,"SI","JUBILACION","M","TREN",11952,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",25797,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1437,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",26502,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","F","TREN",5015,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",15423,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",901,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",15940,"NO"
2022-02-09,"SI","MONOTRIBUTO SOCIAL","M","TREN",3375,"NO"
2022-02-09,"SI","OTRO","F","COLECTIVO",28002,"NO"
2022-02-09,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-09,"SI","OTRO","F","SUBTE",1655,"NO"
2022-02-09,"SI","OTRO","F","TOTAL",28956,"NO"
2022-02-09,"SI","OTRO","F","TREN",5379,"NO"
2022-02-09,"SI","OTRO","M","COLECTIVO",16945,"NO"
2022-02-09,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-09,"SI","OTRO","M","SUBTE",1250,"NO"
2022-02-09,"SI","OTRO","M","TOTAL",17740,"NO"
2022-02-09,"SI","OTRO","M","TREN",3943,"NO"
2022-02-09,"SI","PENSION","F","COLECTIVO",67371,"NO"
2022-02-09,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-09,"SI","PENSION","F","SUBTE",3368,"NO"
2022-02-09,"SI","PENSION","F","TOTAL",69031,"NO"
2022-02-09,"SI","PENSION","F","TREN",12629,"NO"
2022-02-09,"SI","PENSION","M","COLECTIVO",29973,"NO"
2022-02-09,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-09,"SI","PENSION","M","SUBTE",1648,"NO"
